t,x_des,y_des,z_des,x_act,y_act,z_act
9.64,2.47009,-9.69013,2,2.54059,-9.69977,2
9.65,2.44101,-9.6975,2,2.51344,-9.70645,2
9.66,2.41191,-9.70478,2,2.48613,-9.71304,2
9.67,2.38278,-9.71197,2,2.45866,-9.71954,2
9.68,2.35364,-9.71907,2,2.43102,-9.72596,2
9.69,2.32447,-9.72609,2,2.4032,-9.73229,2
9.7,2.29528,-9.73302,2,2.37522,-9.73854,2
9.71,2.26607,-9.73986,2,2.34707,-9.7447,2
9.72,2.23684,-9.74662,2,2.31873,-9.75078,2
9.73,2.20759,-9.75328,2,2.29023,-9.75678,2
9.74,2.17832,-9.75986,2,2.26155,-9.76269,2
9.75,2.14903,-9.76635,2,2.2327,-9.76852,2
9.76,2.11972,-9.77276,2,2.20367,-9.77427,2
9.77,2.09039,-9.77907,2,2.17446,-9.77994,2
9.78,2.06105,-9.7853,2,2.14508,-9.78553,2
9.79,2.03168,-9.79144,2,2.11552,-9.79105,2
9.8,2.0023,-9.79749,2,2.0858,-9.79648,2
9.81,1.9729,-9.80345,2,2.0559,-9.80184,2
9.82,1.94348,-9.80933,2,2.02583,-9.80712,2
9.83,1.91404,-9.81511,2,1.99559,-9.81233,2
9.84,1.88459,-9.82081,2,1.96518,-9.81746,2
9.85,1.85512,-9.82642,2,1.93461,-9.82252,2
9.86,1.82563,-9.83194,2,1.90388,-9.8275,2
9.87,1.79613,-9.83737,2,1.87299,-9.83241,2
9.88,1.76661,-9.84272,2,1.84194,-9.83725,2
9.89,1.73707,-9.84797,2,1.81074,-9.84201,2
9.9,1.70752,-9.85314,2,1.77939,-9.84671,2
9.91,1.67795,-9.85822,2,1.74789,-9.85133,2
9.92,1.64837,-9.86321,2,1.71625,-9.85588,2
9.93,1.61877,-9.86811,2,1.68447,-9.86037,2
9.94,1.58916,-9.87292,2,1.65255,-9.86478,2
9.95,1.55953,-9.87764,2,1.6205,-9.86912,2
9.96,1.52989,-9.88228,2,1.58833,-9.8734,2
9.97,1.50024,-9.88682,2,1.55603,-9.87761,2
9.98,1.47057,-9.89128,2,1.52362,-9.88175,2
9.99,1.44089,-9.89565,2,1.4911,-9.88582,2
10,1.4112,-9.89992,2,1.45847,-9.88983,2
10.01,1.38149,-9.90411,2,1.42573,-9.89377,2
10.02,1.35178,-9.90821,2,1.3929,-9.89765,2
10.03,1.32204,-9.91222,2,1.35998,-9.90145,2
10.04,1.2923,-9.91615,2,1.32697,-9.90519,2
10.05,1.26255,-9.91998,2,1.29389,-9.90887,2
10.06,1.23278,-9.92372,2,1.26073,-9.91248,2
10.07,1.20301,-9.92738,2,1.2275,-9.91602,2
10.08,1.17322,-9.93094,2,1.1942,-9.9195,2
10.09,1.14342,-9.93441,2,1.16085,-9.92291,2
10.1,1.11361,-9.9378,2,1.12745,-9.92626,2
10.11,1.08379,-9.9411,2,1.09401,-9.92954,2
10.12,1.05397,-9.9443,2,1.06053,-9.93276,2
10.13,1.02413,-9.94742,2,1.02701,-9.93591,2
10.14,0.994281,-9.95045,2,0.993469,-9.93899,2
10.15,0.964425,-9.95339,2,0.959907,-9.94201,2
10.16,0.934561,-9.95623,2,0.926331,-9.94496,2
10.17,0.904688,-9.95899,2,0.892748,-9.94785,2
10.18,0.874807,-9.96166,2,0.859163,-9.95067,2
10.19,0.844918,-9.96424,2,0.825582,-9.95342,2
10.2,0.815022,-9.96673,2,0.792012,-9.9561,2
10.21,0.785118,-9.96913,2,0.758459,-9.95872,2
10.22,0.755207,-9.97144,2,0.724928,-9.96127,2
10.23,0.725289,-9.97366,2,0.691426,-9.96375,2
10.24,0.695365,-9.97579,2,0.657958,-9.96616,2
10.25,0.665434,-9.97784,2,0.624531,-9.9685,2
10.26,0.635498,-9.97979,2,0.59115,-9.97077,2
10.27,0.605556,-9.98165,2,0.55782,-9.97297,2
10.28,0.575608,-9.98342,2,0.524548,-9.9751,2
10.29,0.545655,-9.9851,2,0.491338,-9.97716,2
10.3,0.515698,-9.98669,2,0.458197,-9.97914,2
10.31,0.485735,-9.9882,2,0.425128,-9.98105,2
10.32,0.455769,-9.98961,2,0.392138,-9.98289,2
10.33,0.425798,-9.99093,2,0.359231,-9.98466,2
10.34,0.395823,-9.99216,2,0.326411,-9.98635,2
10.35,0.365845,-9.99331,2,0.293685,-9.98796,2
10.36,0.335863,-9.99436,2,0.261055,-9.9895,2
10.37,0.305879,-9.99532,2,0.228526,-9.99096,2
10.38,0.275892,-9.99619,2,0.196103,-9.99234,2
10.39,0.245902,-9.99698,2,0.163789,-9.99364,2
10.4,0.21591,-9.99767,2,0.131588,-9.99486,2
10.41,0.185916,-9.99827,2,0.0995031,-9.99601,2
10.42,0.15592,-9.99878,2,0.0675386,-9.99707,2
10.43,0.125923,-9.99921,2,0.0356971,-9.99805,2
10.44,0.0959251,-9.99954,2,0.00398175,-9.99894,2
10.45,0.0659261,-9.99978,2,-0.0276049,-9.99976,2
10.46,0.0359265,-9.99994,2,-0.0590602,-10.0005,2
10.47,0.00592654,-10,2,-0.090382,-10.0011,2
10.48,-0.0240734,-9.99997,2,-0.121568,-10.0017,2
10.49,-0.0540732,-9.99985,2,-0.152617,-10.0022,2
10.5,-0.0840725,-9.99965,2,-0.183526,-10.0025,2
10.51,-0.114071,-9.99935,2,-0.214295,-10.0028,2
10.52,-0.144068,-9.99896,2,-0.244922,-10.003,2
10.53,-0.174065,-9.99848,2,-0.275406,-10.0031,2
10.54,-0.204059,-9.99792,2,-0.305747,-10.0032,2
10.55,-0.234052,-9.99726,2,-0.335944,-10.0031,2
10.56,-0.264043,-9.99651,2,-0.365997,-10.0029,2
10.57,-0.294031,-9.99568,2,-0.395906,-10.0027,2
10.58,-0.324017,-9.99475,2,-0.42567,-10.0023,2
10.59,-0.353999,-9.99373,2,-0.455292,-10.0018,2
10.6,-0.383979,-9.99263,2,-0.48477,-10.0013,2
10.61,-0.413955,-9.99143,2,-0.514106,-10.0007,2
10.62,-0.443928,-9.99014,2,-0.543302,-9.99991,2
10.63,-0.473896,-9.98876,2,-0.572358,-9.99907,2
10.64,-0.50386,-9.9873,2,-0.601276,-9.99813,2
10.65,-0.53382,-9.98574,2,-0.630057,-9.99709,2
10.66,-0.563774,-9.9841,2,-0.658705,-9.99594,2
10.67,-0.593724,-9.98236,2,-0.68722,-9.9947,2
10.68,-0.623668,-9.98053,2,-0.715605,-9.99335,2
10.69,-0.653607,-9.97862,2,-0.743863,-9.9919,2
10.7,-0.68354,-9.97661,2,-0.771997,-9.99034,2
10.71,-0.713467,-9.97452,2,-0.800009,-9.98868,2
10.72,-0.743387,-9.97233,2,-0.827902,-9.98692,2
10.73,-0.773301,-9.97006,2,-0.85568,-9.98505,2
10.74,-0.803207,-9.96769,2,-0.883346,-9.98307,2
10.75,-0.833107,-9.96524,2,-0.910904,-9.98099,2
10.76,-0.862999,-9.96269,2,-0.938357,-9.9788,2
10.77,-0.892883,-9.96006,2,-0.96571,-9.9765,2
10.78,-0.922759,-9.95733,2,-0.992966,-9.9741,2
10.79,-0.952627,-9.95452,2,-1.02013,-9.97158,2
10.8,-0.982486,-9.95162,2,-1.0472,-9.96896,2
10.81,-1.01234,-9.94863,2,-1.07419,-9.96623,2
10.82,-1.04218,-9.94555,2,-1.10111,-9.96338,2
10.83,-1.07201,-9.94237,2,-1.12794,-9.96043,2
10.84,-1.10183,-9.93911,2,-1.15471,-9.95737,2
10.85,-1.13164,-9.93576,2,-1.18141,-9.9542,2
10.86,-1.16145,-9.93232,2,-1.20805,-9.95091,2
10.87,-1.19124,-9.92879,2,-1.23463,-9.94752,2
10.88,-1.22102,-9.92518,2,-1.26117,-9.94401,2
10.89,-1.25079,-9.92147,2,-1.28765,-9.9404,2
10.9,-1.28055,-9.91767,2,-1.3141,-9.93667,2
10.91,-1.31029,-9.91378,2,-1.34051,-9.93283,2
10.92,-1.34003,-9.90981,2,-1.36689,-9.92887,2
10.93,-1.36975,-9.90574,2,-1.39325,-9.92481,2
10.94,-1.39946,-9.90159,2,-1.41958,-9.92063,2
10.95,-1.42916,-9.89735,2,-1.4459,-9.91635,2
10.96,-1.45885,-9.89302,2,-1.47221,-9.91195,2
10.97,-1.48852,-9.88859,2,-1.49851,-9.90744,2
10.98,-1.51818,-9.88408,2,-1.52481,-9.90281,2
10.99,-1.54783,-9.87949,2,-1.55112,-9.89808,2
11,-1.57746,-9.8748,2,-1.57743,-9.89324,2
11.01,-1.60707,-9.87002,2,-1.60377,-9.88828,2
11.02,-1.63668,-9.86516,2,-1.63012,-9.88321,2
11.03,-1.66627,-9.8602,2,-1.65649,-9.87803,2
11.04,-1.69584,-9.85516,2,-1.6829,-9.87274,2
11.05,-1.7254,-9.85003,2,-1.70934,-9.86735,2
11.06,-1.75494,-9.84481,2,-1.73581,-9.86184,2
11.07,-1.78446,-9.8395,2,-1.76233,-9.85622,2
11.08,-1.81398,-9.8341,2,-1.7889,-9.85049,2
11.09,-1.84347,-9.82861,2,-1.81552,-9.84466,2
11.1,-1.87295,-9.82304,2,-1.84219,-9.83871,2
11.11,-1.90241,-9.81737,2,-1.86892,-9.83266,2
11.12,-1.93185,-9.81162,2,-1.89572,-9.8265,2
11.13,-1.96128,-9.80578,2,-1.92259,-9.82023,2
11.14,-1.99069,-9.79986,2,-1.94952,-9.81386,2
11.15,-2.02008,-9.79384,2,-1.97653,-9.80738,2
11.16,-2.04945,-9.78774,2,-2.00362,-9.8008,2
11.17,-2.0788,-9.78154,2,-2.03078,-9.79411,2
11.18,-2.10814,-9.77526,2,-2.05804,-9.78732,2
11.19,-2.13745,-9.76889,2,-2.08537,-9.78043,2
11.2,-2.16675,-9.76244,2,-2.1128,-9.77343,2
11.21,-2.19603,-9.75589,2,-2.14032,-9.76633,2
11.22,-2.22529,-9.74926,2,-2.16793,-9.75913,2
11.23,-2.25452,-9.74254,2,-2.19564,-9.75183,2
11.24,-2.28374,-9.73573,2,-2.22345,-9.74443,2
11.25,-2.31294,-9.72884,2,-2.25135,-9.73693,2
11.26,-2.34211,-9.72186,2,-2.27936,-9.72934,2
11.27,-2.37127,-9.71479,2,-2.30747,-9.72165,2
11.28,-2.4004,-9.70763,2,-2.33568,-9.71386,2
11.29,-2.42951,-9.70038,2,-2.36399,-9.70597,2
11.3,-2.45861,-9.69305,2,-2.39242,-9.69799,2
11.31,-2.48767,-9.68563,2,-2.42094,-9.68992,2
11.32,-2.51672,-9.67813,2,-2.44958,-9.68176,2
11.33,-2.54574,-9.67053,2,-2.47831,-9.6735,2
11.34,-2.57474,-9.66285,2,-2.50716,-9.66516,2
11.35,-2.60372,-9.65508,2,-2.53611,-9.65672,2
11.36,-2.63267,-9.64723,2,-2.56516,-9.64819,2
11.37,-2.6616,-9.63929,2,-2.59432,-9.63958,2
11.38,-2.69051,-9.63126,2,-2.62358,-9.63088,2
11.39,-2.71939,-9.62315,2,-2.65295,-9.6221,2
11.4,-2.74825,-9.61494,2,-2.68241,-9.61323,2
11.41,-2.77708,-9.60666,2,-2.71197,-9.60427,2
11.42,-2.80589,-9.59828,2,-2.74163,-9.59524,2
11.43,-2.83467,-9.58982,2,-2.77139,-9.58612,2
11.44,-2.86343,-9.58127,2,-2.80124,-9.57692,2
11.45,-2.89216,-9.57264,2,-2.83118,-9.56764,2
11.46,-2.92086,-9.56392,2,-2.86121,-9.55828,2
11.47,-2.94954,-9.55511,2,-2.89132,-9.54884,2
11.48,-2.97819,-9.54622,2,-2.92152,-9.53933,2
11.49,-3.00682,-9.53725,2,-2.9518,-9.52974,2
11.5,-3.03542,-9.52818,2,-2.98215,-9.52007,2
11.51,-3.06399,-9.51903,2,-3.01258,-9.51033,2
11.52,-3.09253,-9.5098,2,-3.04308,-9.50052,2
11.53,-3.12104,-9.50048,2,-3.07365,-9.49063,2
11.54,-3.14953,-9.49107,2,-3.10427,-9.48068,2
11.55,-3.17799,-9.48158,2,-3.13496,-9.47065,2
11.56,-3.20642,-9.472,2,-3.1657,-9.46055,2
11.57,-3.23482,-9.46234,2,-3.1965,-9.45038,2
11.58,-3.2632,-9.4526,2,-3.22733,-9.44015,2
11.59,-3.29154,-9.44276,2,-3.25822,-9.42984,2
11.6,-3.31985,-9.43285,2,-3.28914,-9.41947,2
11.61,-3.34814,-9.42284,2,-3.32009,-9.40903,2
11.62,-3.37639,-9.41276,2,-3.35107,-9.39853,2
11.63,-3.40461,-9.40259,2,-3.38207,-9.38796,2
11.64,-3.4328,-9.39233,2,-3.4131,-9.37733,2
11.65,-3.46097,-9.38199,2,-3.44414,-9.36663,2
11.66,-3.4891,-9.37156,2,-3.47519,-9.35588,2
11.67,-3.5172,-9.36105,2,-3.50624,-9.34505,2
11.68,-3.54526,-9.35046,2,-3.53729,-9.33417,2
11.69,-3.5733,-9.33978,2,-3.56833,-9.32322,2
11.7,-3.6013,-9.32902,2,-3.59937,-9.31222,2
11.71,-3.62927,-9.31818,2,-3.63039,-9.30115,2
11.72,-3.65721,-9.30725,2,-3.66139,-9.29002,2
11.73,-3.68512,-9.29623,2,-3.69236,-9.27883,2
11.74,-3.71299,-9.28513,2,-3.7233,-9.26758,2
11.75,-3.74083,-9.27395,2,-3.7542,-9.25627,2
11.76,-3.76863,-9.26269,2,-3.78507,-9.24491,2
11.77,-3.7964,-9.25134,2,-3.81588,-9.23348,2
11.78,-3.82414,-9.23991,2,-3.84665,-9.22199,2
11.79,-3.85184,-9.2284,2,-3.87735,-9.21045,2
11.8,-3.87951,-9.2168,2,-3.908,-9.19884,2
11.81,-3.90714,-9.20512,2,-3.93858,-9.18718,2
11.82,-3.93474,-9.19336,2,-3.96909,-9.17546,2
11.83,-3.9623,-9.18151,2,-3.99952,-9.16368,2
11.84,-3.98983,-9.16958,2,-4.02987,-9.15184,2
11.85,-4.01732,-9.15757,2,-4.06013,-9.13994,2
11.86,-4.04477,-9.14548,2,-4.0903,-9.12799,2
11.87,-4.07219,-9.1333,2,-4.12038,-9.11597,2
11.88,-4.09957,-9.12105,2,-4.15036,-9.1039,2
11.89,-4.12692,-9.10871,2,-4.18024,-9.09176,2
11.9,-4.15423,-9.09629,2,-4.21001,-9.07957,2
11.91,-4.1815,-9.08378,2,-4.23966,-9.06731,2
11.92,-4.20873,-9.0712,2,-4.26921,-9.055,2
11.93,-4.23592,-9.05853,2,-4.29863,-9.04262,2
11.94,-4.26308,-9.04578,2,-4.32793,-9.03019,2
11.95,-4.2902,-9.03295,2,-4.3571,-9.01769,2
11.96,-4.31728,-9.02004,2,-4.38614,-9.00513,2
11.97,-4.34432,-9.00705,2,-4.41505,-8.9925,2
11.98,-4.37132,-8.99397,2,-4.44382,-8.97982,2
11.99,-4.39828,-8.98082,2,-4.47246,-8.96707,2
12,-4.4252,-8.96758,2,-4.50095,-8.95425,2
12.01,-4.45209,-8.95427,2,-4.5293,-8.94138,2
12.02,-4.47893,-8.94087,2,-4.5575,-8.92843,2
12.03,-4.50573,-8.92739,2,-4.58555,-8.91542,2
12.04,-4.53249,-8.91384,2,-4.61346,-8.90235,2
12.05,-4.55922,-8.9002,2,-4.64121,-8.8892,2
12.06,-4.5859,-8.88648,2,-4.6688,-8.87599,2
12.07,-4.61253,-8.87268,2,-4.69624,-8.86271,2
12.08,-4.63913,-8.85881,2,-4.72353,-8.84937,2
12.09,-4.66569,-8.84485,2,-4.75065,-8.83595,2
12.1,-4.6922,-8.83081,2,-4.77762,-8.82246,2
12.11,-4.71867,-8.8167,2,-4.80442,-8.8089,2
12.12,-4.7451,-8.8025,2,-4.83107,-8.79527,2
12.13,-4.77149,-8.78823,2,-4.85756,-8.78156,2
12.14,-4.79783,-8.77387,2,-4.88388,-8.76779,2
12.15,-4.82413,-8.75944,2,-4.91005,-8.75393,2
12.16,-4.85039,-8.74493,2,-4.93605,-8.74001,2
12.17,-4.8766,-8.73034,2,-4.9619,-8.726,2
12.18,-4.90277,-8.71567,2,-4.98759,-8.71192,2
12.19,-4.92889,-8.70092,2,-5.01312,-8.69777,2
12.2,-4.95497,-8.68609,2,-5.03849,-8.68353,2
12.21,-4.98101,-8.67119,2,-5.0637,-8.66921,2
12.22,-5.007,-8.65621,2,-5.08876,-8.65482,2
12.23,-5.03295,-8.64115,2,-5.11367,-8.64034,2
12.24,-5.05885,-8.62601,2,-5.13843,-8.62579,2
12.25,-5.0847,-8.6108,2,-5.16304,-8.61115,2
12.26,-5.11051,-8.5955,2,-5.1875,-8.59643,2
12.27,-5.13628,-8.58013,2,-5.21181,-8.58162,2
12.28,-5.16199,-8.56468,2,-5.23598,-8.56673,2
12.29,-5.18766,-8.54916,2,-5.26001,-8.55176,2
12.3,-5.21329,-8.53356,2,-5.28391,-8.5367,2
12.31,-5.23887,-8.51788,2,-5.30767,-8.52155,2
12.32,-5.2644,-8.50213,2,-5.33129,-8.50632,2
12.33,-5.28988,-8.48629,2,-5.35479,-8.491,2
12.34,-5.31531,-8.47039,2,-5.37816,-8.47559,2
12.35,-5.3407,-8.4544,2,-5.40141,-8.46009,2
12.36,-5.36604,-8.43834,2,-5.42454,-8.44451,2
12.37,-5.39133,-8.42221,2,-5.44756,-8.42883,2
12.38,-5.41657,-8.40599,2,-5.47046,-8.41306,2
12.39,-5.44177,-8.38971,2,-5.49325,-8.3972,2
12.4,-5.46691,-8.37334,2,-5.51594,-8.38125,2
12.41,-5.49201,-8.35691,2,-5.53853,-8.3652,2
12.42,-5.51705,-8.34039,2,-5.56102,-8.34907,2
12.43,-5.54205,-8.3238,2,-5.58342,-8.33284,2
12.44,-5.56699,-8.30714,2,-5.60573,-8.31651,2
12.45,-5.59189,-8.2904,2,-5.62795,-8.3001,2
12.46,-5.61674,-8.27359,2,-5.65009,-8.28358,2
12.47,-5.64153,-8.2567,2,-5.67216,-8.26698,2
12.48,-5.66628,-8.23974,2,-5.69415,-8.25028,2
12.49,-5.69097,-8.2227,2,-5.71607,-8.23348,2
12.5,-5.71561,-8.20559,2,-5.73793,-8.21659,2
12.51,-5.7402,-8.18841,2,-5.75973,-8.1996,2
12.52,-5.76474,-8.17115,2,-5.78148,-8.18251,2
12.53,-5.78923,-8.15382,2,-5.80317,-8.16533,2
12.54,-5.81367,-8.13642,2,-5.82482,-8.14806,2
12.55,-5.83805,-8.11894,2,-5.84642,-8.13068,2
12.56,-5.86238,-8.10139,2,-5.86798,-8.11321,2
12.57,-5.88666,-8.08377,2,-5.88951,-8.09565,2
12.58,-5.91088,-8.06607,2,-5.91101,-8.07799,2
12.59,-5.93505,-8.0483,2,-5.93248,-8.06023,2
12.6,-5.95917,-8.03046,2,-5.95392,-8.04237,2
12.61,-5.98324,-8.01255,2,-5.97535,-8.02442,2
12.62,-6.00725,-7.99456,2,-5.99676,-8.00637,2
12.63,-6.0312,-7.9765,2,-6.01817,-7.98823,2
12.64,-6.05511,-7.95837,2,-6.03956,-7.96999,2
12.65,-6.07895,-7.94017,2,-6.06095,-7.95166,2
12.66,-6.10275,-7.9219,2,-6.08234,-7.93323,2
12.67,-6.12649,-7.90355,2,-6.10373,-7.9147,2
12.68,-6.15017,-7.88514,2,-6.12513,-7.89609,2
12.69,-6.1738,-7.86665,2,-6.14654,-7.87737,2
12.7,-6.19737,-7.8481,2,-6.16796,-7.85857,2
12.71,-6.22088,-7.82947,2,-6.18939,-7.83967,2
12.72,-6.24435,-7.81077,2,-6.21085,-7.82068,2
12.73,-6.26775,-7.792,2,-6.23232,-7.80159,2
12.74,-6.2911,-7.77317,2,-6.25382,-7.78241,2
12.75,-6.31439,-7.75426,2,-6.27535,-7.76315,2
12.76,-6.33762,-7.73528,2,-6.2969,-7.74379,2
12.77,-6.3608,-7.71623,2,-6.31849,-7.72434,2
12.78,-6.38392,-7.69711,2,-6.34011,-7.70481,2
12.79,-6.40698,-7.67793,2,-6.36176,-7.68518,2
12.8,-6.42999,-7.65867,2,-6.38345,-7.66547,2
12.81,-6.45293,-7.63935,2,-6.40518,-7.64567,2
12.82,-6.47582,-7.61995,2,-6.42695,-7.62579,2
12.83,-6.49865,-7.60049,2,-6.44876,-7.60582,2
12.84,-6.52143,-7.58096,2,-6.47061,-7.58576,2
12.85,-6.54414,-7.56136,2,-6.49251,-7.56562,2
12.86,-6.56679,-7.5417,2,-6.51445,-7.5454,2
12.87,-6.58939,-7.52196,2,-6.53643,-7.5251,2
12.88,-6.61193,-7.50216,2,-6.55846,-7.50472,2
12.89,-6.6344,-7.48229,2,-6.58054,-7.48426,2
12.9,-6.65682,-7.46236,2,-6.60266,-7.46372,2
12.91,-6.67918,-7.44235,2,-6.62482,-7.4431,2
12.92,-6.70147,-7.42228,2,-6.64704,-7.4224,2
12.93,-6.72371,-7.40214,2,-6.66929,-7.40163,2
12.94,-6.74589,-7.38194,2,-6.6916,-7.38079,2
12.95,-6.768,-7.36167,2,-6.71394,-7.35987,2
12.96,-6.79006,-7.34133,2,-6.73633,-7.33888,2
12.97,-6.81205,-7.32093,2,-6.75876,-7.31782,2
12.98,-6.83398,-7.30046,2,-6.78123,-7.29668,2
12.99,-6.85585,-7.27992,2,-6.80374,-7.27548,2
13,-6.87766,-7.25932,2,-6.82629,-7.25422,2
13.01,-6.89941,-7.23866,2,-6.84888,-7.23288,2
13.02,-6.92109,-7.21793,2,-6.8715,-7.21148,2
13.03,-6.94272,-7.19713,2,-6.89415,-7.19001,2
13.04,-6.96428,-7.17627,2,-6.91684,-7.16849,2
13.05,-6.98577,-7.15535,2,-6.93955,-7.14689,2
13.06,-7.00721,-7.13436,2,-6.96229,-7.12524,2
13.07,-7.02858,-7.1133,2,-6.98505,-7.10353,2
13.08,-7.04989,-7.09218,2,-7.00783,-7.08176,2
13.09,-7.07113,-7.071,2,-7.03064,-7.05993,2
13.1,-7.09231,-7.04976,2,-7.05345,-7.03805,2
13.11,-7.11343,-7.02845,2,-7.07628,-7.01611,2
13.12,-7.13448,-7.00708,2,-7.09912,-6.99411,2
13.13,-7.15547,-6.98564,2,-7.12196,-6.97206,2
13.14,-7.1764,-6.96414,2,-7.14481,-6.94996,2
13.15,-7.19726,-6.94258,2,-7.16766,-6.92781,2
13.16,-7.21805,-6.92096,2,-7.1905,-6.90561,2
13.17,-7.23878,-6.89928,2,-7.21333,-6.88336,2
13.18,-7.25945,-6.87753,2,-7.23616,-6.86106,2
13.19,-7.28005,-6.85572,2,-7.25896,-6.83872,2
13.2,-7.30058,-6.83385,2,-7.28175,-6.81632,2
13.21,-7.32105,-6.81192,2,-7.30452,-6.79389,2
13.22,-7.34146,-6.78992,2,-7.32726,-6.7714,2
13.23,-7.36179,-6.76787,2,-7.34996,-6.74888,2
13.24,-7.38206,-6.74575,2,-7.37263,-6.72631,2
13.25,-7.40227,-6.72357,2,-7.39527,-6.7037,2
13.26,-7.4224,-6.70134,2,-7.41786,-6.68105,2
13.27,-7.44247,-6.67904,2,-7.4404,-6.65835,2
13.28,-7.46248,-6.65668,2,-7.46289,-6.63562,2
13.29,-7.48241,-6.63427,2,-7.48533,-6.61285,2
13.3,-7.50228,-6.61179,2,-7.5077,-6.59004,2
13.31,-7.52208,-6.58925,2,-7.53001,-6.56719,2
13.32,-7.54182,-6.56666,2,-7.55225,-6.54431,2
13.33,-7.56148,-6.544,2,-7.57442,-6.52139,2
13.34,-7.58108,-6.52129,2,-7.59652,-6.49843,2
13.35,-7.60061,-6.49851,2,-7.61853,-6.47544,2
13.36,-7.62007,-6.47568,2,-7.64045,-6.45241,2
13.37,-7.63947,-6.45279,2,-7.66229,-6.42935,2
13.38,-7.65879,-6.42985,2,-7.68404,-6.40625,2
13.39,-7.67805,-6.40684,2,-7.70568,-6.38312,2
13.4,-7.69723,-6.38378,2,-7.72723,-6.35996,2
13.41,-7.71635,-6.36066,2,-7.74867,-6.33676,2
13.42,-7.7354,-6.33748,2,-7.77,-6.31353,2
13.43,-7.75437,-6.31425,2,-7.79122,-6.29027,2
13.44,-7.77328,-6.29095,2,-7.81232,-6.26697,2
13.45,-7.79212,-6.26761,2,-7.8333,-6.24364,2
13.46,-7.81089,-6.2442,2,-7.85416,-6.22028,2
13.47,-7.82958,-6.22074,2,-7.87489,-6.19689,2
13.48,-7.84821,-6.19722,2,-7.89549,-6.17347,2
13.49,-7.86677,-6.17365,2,-7.91595,-6.15001,2
13.5,-7.88525,-6.15002,2,-7.93628,-6.12652,2
13.51,-7.90367,-6.12634,2,-7.95647,-6.103,2
13.52,-7.92201,-6.1026,2,-7.97652,-6.07944,2
13.53,-7.94028,-6.07881,2,-7.99642,-6.05585,2
13.54,-7.95848,-6.05496,2,-8.01617,-6.03223,2
13.55,-7.97661,-6.03106,2,-8.03578,-6.00858,2
13.56,-7.99467,-6.0071,2,-8.05523,-5.98489,2
13.57,-8.01265,-5.98309,2,-8.07452,-5.96117,2
13.58,-8.03057,-5.95902,2,-8.09366,-5.93741,2
13.59,-8.04841,-5.93491,2,-8.11264,-5.91362,2
13.6,-8.06618,-5.91073,2,-8.13145,-5.8898,2
13.61,-8.08387,-5.88651,2,-8.15011,-5.86594,2
13.62,-8.1015,-5.86223,2,-8.1686,-5.84205,2
13.63,-8.11905,-5.8379,2,-8.18692,-5.81812,2
13.64,-8.13652,-5.81352,2,-8.20508,-5.79415,2
13.65,-8.15393,-5.78908,2,-8.22307,-5.77014,2
13.66,-8.17126,-5.76459,2,-8.24089,-5.7461,2
13.67,-8.18852,-5.74005,2,-8.25854,-5.72202,2
13.68,-8.2057,-5.71546,2,-8.27602,-5.69791,2
13.69,-8.22281,-5.69082,2,-8.29333,-5.67375,2
13.7,-8.23984,-5.66613,2,-8.31047,-5.64955,2
13.71,-8.2568,-5.64138,2,-8.32744,-5.62531,2
13.72,-8.27369,-5.61658,2,-8.34423,-5.60104,2
13.73,-8.2905,-5.59174,2,-8.36086,-5.57672,2
13.74,-8.30724,-5.56684,2,-8.37732,-5.55235,2
13.75,-8.32391,-5.5419,2,-8.39361,-5.52795,2
13.76,-8.34049,-5.5169,2,-8.40972,-5.5035,2
13.77,-8.35701,-5.49185,2,-8.42567,-5.47901,2
13.78,-8.37344,-5.46676,2,-8.44146,-5.45447,2
13.79,-8.38981,-5.44161,2,-8.45708,-5.42988,2
13.8,-8.40609,-5.41642,2,-8.47253,-5.40525,2
13.81,-8.42231,-5.39118,2,-8.48782,-5.38058,2
13.82,-8.43844,-5.36588,2,-8.50294,-5.35585,2
13.83,-8.4545,-5.34054,2,-8.51791,-5.33108,2
13.84,-8.47048,-5.31516,2,-8.53272,-5.30626,2
13.85,-8.48639,-5.28972,2,-8.54737,-5.28139,2
13.86,-8.50222,-5.26424,2,-8.56187,-5.25646,2
13.87,-8.51798,-5.23871,2,-8.57622,-5.23149,2
13.88,-8.53365,-5.21313,2,-8.59041,-5.20647,2
13.89,-8.54926,-5.18751,2,-8.60446,-5.18139,2
13.9,-8.56478,-5.16184,2,-8.61837,-5.15626,2
13.91,-8.58023,-5.13612,2,-8.63213,-5.13107,2
13.92,-8.5956,-5.11035,2,-8.64575,-5.10583,2
13.93,-8.61089,-5.08454,2,-8.65924,-5.08054,2
13.94,-8.6261,-5.05869,2,-8.67259,-5.05519,2
13.95,-8.64124,-5.03279,2,-8.68581,-5.02978,2
13.96,-8.6563,-5.00684,2,-8.6989,-5.00432,2
13.97,-8.67128,-4.98085,2,-8.71187,-4.9788,2
13.98,-8.68619,-4.95481,2,-8.72472,-4.95322,2
13.99,-8.70101,-4.92873,2,-8.73745,-4.92759,2
14,-8.71576,-4.90261,2,-8.75006,-4.90189,2
14.01,-8.73043,-4.87644,2,-8.76256,-4.87614,2
14.02,-8.74502,-4.85023,2,-8.77496,-4.85033,2
14.03,-8.75953,-4.82397,2,-8.78725,-4.82445,2
14.04,-8.77396,-4.79767,2,-8.79943,-4.79852,2
14.05,-8.78831,-4.77133,2,-8.81152,-4.77253,2
