t,x_des,y_des,z_des,x_act,y_act,z_act
8.03,6.68799,-4.97214,0.756557,6.55196,-4.91098,0.756557
8.04,6.66566,-4.96889,0.754554,6.53177,-4.9039,0.754554
8.05,6.64327,-4.96546,0.752558,6.51171,-4.89678,0.752558
8.06,6.62081,-4.96185,0.750568,6.49178,-4.88965,0.750568
8.07,6.5983,-4.95806,0.748585,6.47197,-4.8825,0.748585
8.08,6.57573,-4.95409,0.746609,6.45228,-4.87534,0.746609
8.09,6.5531,-4.94995,0.74464,6.4327,-4.86818,0.74464
8.1,6.53041,-4.94563,0.742677,6.41322,-4.86101,0.742677
8.11,6.50766,-4.94113,0.740722,6.39385,-4.85384,0.740722
8.12,6.48485,-4.93645,0.738773,6.37458,-4.84668,0.738773
8.13,6.46198,-4.93159,0.736831,6.35539,-4.83952,0.736831
8.14,6.43906,-4.92655,0.734895,6.33629,-4.83238,0.734895
8.15,6.41608,-4.92134,0.732967,6.31726,-4.82525,0.732967
8.16,6.39304,-4.91595,0.731046,6.29831,-4.81813,0.731046
8.17,6.36994,-4.91039,0.729131,6.27942,-4.81103,0.729131
8.18,6.34679,-4.90465,0.727224,6.26058,-4.80396,0.727224
8.19,6.32358,-4.89873,0.725323,6.2418,-4.7969,0.725323
8.2,6.30031,-4.89263,0.72343,6.22305,-4.78986,0.72343
8.21,6.27698,-4.88636,0.721543,6.20434,-4.78284,0.721543
8.22,6.2536,-4.87991,0.719664,6.18566,-4.77584,0.719664
8.23,6.23016,-4.87329,0.717791,6.167,-4.76887,0.717791
8.24,6.20667,-4.86649,0.715925,6.14835,-4.76192,0.715925
8.25,6.18312,-4.85952,0.714067,6.12971,-4.75499,0.714067
8.26,6.15951,-4.85237,0.712216,6.11106,-4.74808,0.712216
8.27,6.13585,-4.84504,0.710371,6.0924,-4.74118,0.710371
8.28,6.11213,-4.83754,0.708534,6.07372,-4.73431,0.708534
8.29,6.08836,-4.82987,0.706704,6.05501,-4.72745,0.706704
8.3,6.06454,-4.82203,0.704881,6.03627,-4.7206,0.704881
8.31,6.04065,-4.81401,0.703065,6.01748,-4.71376,0.703065
8.32,6.01672,-4.80581,0.701257,5.99864,-4.70693,0.701257
8.33,5.99273,-4.79745,0.699455,5.97974,-4.70011,0.699455
8.34,5.96869,-4.78891,0.697661,5.96077,-4.69328,0.697661
8.35,5.94459,-4.7802,0.695874,5.94172,-4.68645,0.695874
8.36,5.92044,-4.77132,0.694094,5.92259,-4.67962,0.694094
8.37,5.89624,-4.76226,0.692322,5.90337,-4.67278,0.692322
8.38,5.87198,-4.75303,0.690557,5.88405,-4.66592,0.690557
8.39,5.84767,-4.74364,0.688799,5.86461,-4.65904,0.688799
8.4,5.82331,-4.73407,0.687048,5.84507,-4.65213,0.687048
8.41,5.79889,-4.72433,0.685305,5.8254,-4.6452,0.685305
8.42,5.77442,-4.71442,0.683569,5.80559,-4.63823,0.683569
8.43,5.74991,-4.70434,0.68184,5.78565,-4.63122,0.68184
8.44,5.72534,-4.6941,0.680119,5.76557,-4.62416,0.680119
8.45,5.70071,-4.68368,0.678405,5.74533,-4.61705,0.678405
8.46,5.67604,-4.67309,0.676698,5.72493,-4.60988,0.676698
8.47,5.65132,-4.66234,0.674999,5.70437,-4.60265,0.674999
8.48,5.62654,-4.65142,0.673307,5.68364,-4.59534,0.673307
8.49,5.60171,-4.64033,0.671623,5.66272,-4.58795,0.671623
8.5,5.57684,-4.62907,0.669946,5.64163,-4.58048,0.669946
8.51,5.55191,-4.61765,0.668277,5.62034,-4.57291,0.668277
8.52,5.52693,-4.60606,0.666615,5.59886,-4.56524,0.666615
8.53,5.50191,-4.59431,0.664961,5.57717,-4.55747,0.664961
8.54,5.47683,-4.58239,0.663314,5.55528,-4.54958,0.663314
8.55,5.45171,-4.5703,0.661675,5.53318,-4.54157,0.661675
8.56,5.42653,-4.55805,0.660043,5.51086,-4.53342,0.660043
8.57,5.40131,-4.54564,0.658419,5.48833,-4.52515,0.658419
8.58,5.37604,-4.53306,0.656802,5.46557,-4.51672,0.656802
8.59,5.35072,-4.52032,0.655193,5.44258,-4.50814,0.655193
8.6,5.32535,-4.50742,0.653592,5.41937,-4.49941,0.653592
8.61,5.29993,-4.49435,0.651998,5.39592,-4.4905,0.651998
8.62,5.27447,-4.48113,0.650412,5.37224,-4.48142,0.650412
8.63,5.24896,-4.46774,0.648833,5.34831,-4.47216,0.648833
8.64,5.2234,-4.45419,0.647263,5.32415,-4.46271,0.647263
8.65,5.19779,-4.44048,0.645699,5.29975,-4.45306,0.645699
8.66,5.17214,-4.42661,0.644144,5.2751,-4.4432,0.644144
8.67,5.14644,-4.41258,0.642596,5.25021,-4.43314,0.642596
8.68,5.1207,-4.39839,0.641056,5.22508,-4.42285,0.641056
8.69,5.09491,-4.38405,0.639524,5.1997,-4.41235,0.639524
8.7,5.06907,-4.36954,0.637999,5.17407,-4.4016,0.637999
8.71,5.04319,-4.35488,0.636482,5.1482,-4.39062,0.636482
8.72,5.01726,-4.34006,0.634973,5.12209,-4.3794,0.634973
8.73,4.99128,-4.32509,0.633472,5.09574,-4.36792,0.633472
8.74,4.96527,-4.30996,0.631978,5.06914,-4.35619,0.631978
8.75,4.9392,-4.29467,0.630493,5.0423,-4.3442,0.630493
8.76,4.9131,-4.27923,0.629015,5.01523,-4.33194,0.629015
8.77,4.88694,-4.26364,0.627545,4.98792,-4.3194,0.627545
8.78,4.86075,-4.24789,0.626083,4.96038,-4.30659,0.626083
8.79,4.83451,-4.23199,0.624629,4.93261,-4.29349,0.624629
8.8,4.80823,-4.21594,0.623182,4.90461,-4.28011,0.623182
8.81,4.7819,-4.19973,0.621744,4.87639,-4.26644,0.621744
8.82,4.75553,-4.18338,0.620313,4.84795,-4.25247,0.620313
8.83,4.72912,-4.16687,0.61889,4.81929,-4.23821,0.61889
8.84,4.70266,-4.15022,0.617476,4.79043,-4.22364,0.617476
8.85,4.67617,-4.13341,0.616069,4.76136,-4.20877,0.616069
8.86,4.64963,-4.11646,0.61467,4.73209,-4.19359,0.61467
8.87,4.62305,-4.09935,0.613279,4.70263,-4.17811,0.613279
8.88,4.59643,-4.0821,0.611896,4.67297,-4.16231,0.611896
8.89,4.56976,-4.06471,0.610521,4.64313,-4.1462,0.610521
8.9,4.54306,-4.04716,0.609154,4.61312,-4.12977,0.609154
8.91,4.51631,-4.02947,0.607795,4.58293,-4.11303,0.607795
8.92,4.48952,-4.01164,0.606444,4.55257,-4.09598,0.606444
8.93,4.4627,-3.99366,0.605102,4.52206,-4.0786,0.605102
8.94,4.43583,-3.97554,0.603767,4.49139,-4.06091,0.603767
8.95,4.40892,-3.95727,0.60244,4.46058,-4.04291,0.60244
8.96,4.38198,-3.93887,0.601121,4.42963,-4.02459,0.601121
8.97,4.35499,-3.92032,0.599811,4.39855,-4.00595,0.599811
8.98,4.32797,-3.90162,0.598508,4.36734,-3.987,0.598508
8.99,4.3009,-3.88279,0.597214,4.33602,-3.96773,0.597214
9,4.2738,-3.86382,0.595928,4.30458,-3.94816,0.595928
9.01,4.24666,-3.84471,0.59465,4.27305,-3.92827,0.59465
9.02,4.21948,-3.82546,0.59338,4.24142,-3.90808,0.59338
9.03,4.19226,-3.80608,0.592118,4.2097,-3.88759,0.592118
9.04,4.16501,-3.78655,0.590865,4.17791,-3.86679,0.590865
9.05,4.13771,-3.76689,0.589619,4.14604,-3.84569,0.589619
9.06,4.11038,-3.7471,0.588382,4.11411,-3.8243,0.588382
9.07,4.08302,-3.72717,0.587153,4.08212,-3.80261,0.587153
9.08,4.05561,-3.7071,0.585932,4.05009,-3.78064,0.585932
9.09,4.02817,-3.68691,0.58472,4.01802,-3.75838,0.58472
9.1,4.00069,-3.66658,0.583515,3.98591,-3.73584,0.583515
9.11,3.97318,-3.64611,0.582319,3.95378,-3.71303,0.582319
9.12,3.94563,-3.62552,0.581131,3.92164,-3.68994,0.581131
9.13,3.91805,-3.6048,0.579952,3.88948,-3.66659,0.579952
9.14,3.89043,-3.58394,0.57878,3.85732,-3.64298,0.57878
9.15,3.86278,-3.56296,0.577617,3.82517,-3.61911,0.577617
9.16,3.83509,-3.54185,0.576463,3.79303,-3.59499,0.576463
9.17,3.80736,-3.52061,0.575316,3.76091,-3.57062,0.575316
9.18,3.77961,-3.49924,0.574178,3.72882,-3.54602,0.574178
9.19,3.75182,-3.47775,0.573049,3.69677,-3.52118,0.573049
9.2,3.72399,-3.45613,0.571927,3.66475,-3.49612,0.571927
9.21,3.69613,-3.43439,0.570814,3.63279,-3.47083,0.570814
9.22,3.66824,-3.41253,0.56971,3.60088,-3.44533,0.56971
9.23,3.64031,-3.39054,0.568613,3.56903,-3.41962,0.568613
9.24,3.61236,-3.36843,0.567525,3.53724,-3.39371,0.567525
9.25,3.58437,-3.3462,0.566446,3.50553,-3.3676,0.566446
9.26,3.55634,-3.32385,0.565375,3.4739,-3.34131,0.565375
9.27,3.52829,-3.30138,0.564312,3.44236,-3.31483,0.564312
9.28,3.5002,-3.27879,0.563258,3.41091,-3.28818,0.563258
9.29,3.47208,-3.25608,0.562212,3.37955,-3.26137,0.562212
9.3,3.44393,-3.23325,0.561175,3.34829,-3.23439,0.561175
9.31,3.41575,-3.21031,0.560146,3.31714,-3.20726,0.560146
9.32,3.38754,-3.18725,0.559125,3.2861,-3.17999,0.559125
9.33,3.3593,-3.16408,0.558113,3.25517,-3.15258,0.558113
9.34,3.33103,-3.1408,0.55711,3.22436,-3.12503,0.55711
9.35,3.30273,-3.1174,0.556115,3.19367,-3.09736,0.556115
9.36,3.2744,-3.09389,0.555128,3.16311,-3.06958,0.555128
9.37,3.24604,-3.07026,0.55415,3.13268,-3.04169,0.55415
9.38,3.21765,-3.04653,0.55318,3.10238,-3.01369,0.55318
9.39,3.18923,-3.02269,0.552219,3.07222,-2.9856,0.552219
9.4,3.16078,-2.99874,0.551267,3.04219,-2.95743,0.551267
9.41,3.1323,-2.97468,0.550323,3.0123,-2.92917,0.550323
9.42,3.1038,-2.95051,0.549387,2.98255,-2.90084,0.549387
9.43,3.07527,-2.92624,0.548461,2.95295,-2.87244,0.548461
9.44,3.04671,-2.90186,0.547542,2.92349,-2.84398,0.547542
9.45,3.01812,-2.87738,0.546633,2.89418,-2.81548,0.546633
9.46,2.9895,-2.85279,0.545731,2.86502,-2.78692,0.545731
9.47,2.96086,-2.8281,0.544839,2.836,-2.75833,0.544839
9.48,2.9322,-2.80331,0.543955,2.80713,-2.7297,0.543955
9.49,2.9035,-2.77842,0.54308,2.7784,-2.70105,0.54308
9.5,2.87478,-2.75343,0.542213,2.74983,-2.67238,0.542213
9.51,2.84603,-2.72834,0.541355,2.7214,-2.64369,0.541355
9.52,2.81726,-2.70315,0.540505,2.69311,-2.615,0.540505
9.53,2.78846,-2.67786,0.539664,2.66497,-2.58631,0.539664
9.54,2.75964,-2.65248,0.538832,2.63697,-2.55762,0.538832
9.55,2.73079,-2.627,0.538009,2.60912,-2.52893,0.538009
9.56,2.70192,-2.60143,0.537194,2.5814,-2.50027,0.537194
9.57,2.67303,-2.57576,0.536387,2.55383,-2.47162,0.536387
9.58,2.64411,-2.55,0.53559,2.52638,-2.443,0.53559
9.59,2.61516,-2.52415,0.534801,2.49908,-2.4144,0.534801
9.6,2.58619,-2.49821,0.534021,2.4719,-2.38584,0.534021
9.61,2.5572,-2.47218,0.533249,2.44484,-2.35732,0.533249
9.62,2.52819,-2.44606,0.532486,2.41791,-2.32884,0.532486
9.63,2.49915,-2.41985,0.531732,2.3911,-2.30041,0.531732
9.64,2.47009,-2.39355,0.530987,2.36441,-2.27202,0.530987
9.65,2.44101,-2.36717,0.53025,2.33783,-2.24369,0.53025
9.66,2.41191,-2.3407,0.529522,2.31135,-2.21542,0.529522
9.67,2.38278,-2.31415,0.528803,2.28498,-2.1872,0.528803
9.68,2.35364,-2.28752,0.528093,2.25871,-2.15905,0.528093
9.69,2.32447,-2.2608,0.527391,2.23254,-2.13096,0.527391
9.7,2.29528,-2.234,0.526698,2.20645,-2.10294,0.526698
9.71,2.26607,-2.20712,0.526014,2.18045,-2.07498,0.526014
9.72,2.23684,-2.18016,0.525338,2.15452,-2.0471,0.525338
9.73,2.20759,-2.15313,0.524672,2.12867,-2.01929,0.524672
9.74,2.17832,-2.12601,0.524014,2.10289,-1.99155,0.524014
9.75,2.14903,-2.09882,0.523365,2.07717,-1.96389,0.523365
9.76,2.11972,-2.07155,0.522724,2.05151,-1.9363,0.522724
9.77,2.09039,-2.04421,0.522093,2.0259,-1.90879,0.522093
9.78,2.06105,-2.0168,0.52147,2.00034,-1.88136,0.52147
9.79,2.03168,-1.98931,0.520856,1.97481,-1.854,0.520856
9.8,2.0023,-1.96175,0.520251,1.94932,-1.82672,0.520251
9.81,1.9729,-1.93412,0.519655,1.92386,-1.79951,0.519655
9.82,1.94348,-1.90642,0.519067,1.89842,-1.77238,0.519067
9.83,1.91404,-1.87865,0.518489,1.87299,-1.74533,0.518489
9.84,1.88459,-1.85082,0.517919,1.84757,-1.71834,0.517919
9.85,1.85512,-1.82292,0.517358,1.82215,-1.69143,0.517358
9.86,1.82563,-1.79495,0.516806,1.79673,-1.6646,0.516806
9.87,1.79613,-1.76692,0.516263,1.7713,-1.63783,0.516263
9.88,1.76661,-1.73882,0.515728,1.74586,-1.61113,0.515728
9.89,1.73707,-1.71066,0.515203,1.72039,-1.58449,0.515203
9.9,1.70752,-1.68244,0.514686,1.69489,-1.55792,0.514686
9.91,1.67795,-1.65416,0.514178,1.66936,-1.53141,0.514178
9.92,1.64837,-1.62582,0.513679,1.64378,-1.50496,0.513679
9.93,1.61877,-1.59742,0.513189,1.61816,-1.47857,0.513189
9.94,1.58916,-1.56897,0.512708,1.59248,-1.45222,0.512708
9.95,1.55953,-1.54045,0.512236,1.56675,-1.42593,0.512236
9.96,1.52989,-1.51188,0.511772,1.54094,-1.39969,0.511772
9.97,1.50024,-1.48326,0.511318,1.51507,-1.37348,0.511318
9.98,1.47057,-1.45459,0.510872,1.48912,-1.34732,0.510872
9.99,1.44089,-1.42586,0.510435,1.46309,-1.3212,0.510435
10,1.4112,-1.39708,0.510008,1.43697,-1.2951,0.510008
10.01,1.38149,-1.36825,0.509589,1.41076,-1.26904,0.509589
10.02,1.35178,-1.33937,0.509179,1.38445,-1.24299,0.509179
10.03,1.32204,-1.31044,0.508778,1.35803,-1.21697,0.508778
10.04,1.2923,-1.28147,0.508385,1.33151,-1.19097,0.508385
10.05,1.26255,-1.25244,0.508002,1.30487,-1.16498,0.508002
10.06,1.23278,-1.22338,0.507628,1.27812,-1.13899,0.507628
10.07,1.20301,-1.19427,0.507262,1.25124,-1.11301,0.507262
10.08,1.17322,-1.16512,0.506906,1.22424,-1.08702,0.506906
10.09,1.14342,-1.13592,0.506559,1.19711,-1.06103,0.506559
10.1,1.11361,-1.10669,0.50622,1.16984,-1.03503,0.50622
10.11,1.08379,-1.07741,0.50589,1.14244,-1.00901,0.50589
10.12,1.05397,-1.0481,0.50557,1.1149,-0.982972,0.50557
10.13,1.02413,-1.01874,0.505258,1.08721,-0.956909,0.505258
10.14,0.994281,-0.989354,0.504955,1.05937,-0.930816,0.504955
10.15,0.964425,-0.95993,0.504661,1.03139,-0.904689,0.504661
10.16,0.934561,-0.930471,0.504377,1.00325,-0.878523,0.504377
10.17,0.904688,-0.900978,0.504101,0.974966,-0.852314,0.504101
10.18,0.874807,-0.871453,0.503834,0.94652,-0.826056,0.503834
10.19,0.844918,-0.841897,0.503576,0.917918,-0.799745,0.503576
10.2,0.815022,-0.81231,0.503327,0.889156,-0.773377,0.503327
10.21,0.785118,-0.782694,0.503087,0.860234,-0.746947,0.503087
10.22,0.755207,-0.75305,0.502856,0.831151,-0.72045,0.502856
10.23,0.725289,-0.723379,0.502634,0.801906,-0.693884,0.502634
10.24,0.695365,-0.693682,0.502421,0.772499,-0.667243,0.502421
10.25,0.665434,-0.66396,0.502216,0.742929,-0.640522,0.502216
10.26,0.635498,-0.634213,0.502021,0.713197,-0.61372,0.502021
10.27,0.605556,-0.604445,0.501835,0.683303,-0.58683,0.501835
10.28,0.575608,-0.574654,0.501658,0.653247,-0.55985,0.501658
10.29,0.545655,-0.544842,0.50149,0.623031,-0.532776,0.50149
10.3,0.515698,-0.515011,0.501331,0.592656,-0.505605,0.501331
10.31,0.485735,-0.485162,0.50118,0.562122,-0.478333,0.50118
10.32,0.455769,-0.455295,0.501039,0.531431,-0.450956,0.501039
10.33,0.425798,-0.425412,0.500907,0.500586,-0.423473,0.500907
10.34,0.395823,-0.395513,0.500784,0.469588,-0.39588,0.500784
10.35,0.365845,-0.3656,0.500669,0.438439,-0.368175,0.500669
10.36,0.335863,-0.335674,0.500564,0.407143,-0.340354,0.500564
10.37,0.305879,-0.305736,0.500468,0.375701,-0.312416,0.500468
10.38,0.275892,-0.275787,0.500381,0.344117,-0.284359,0.500381
10.39,0.245902,-0.245827,0.500302,0.312395,-0.25618,0.500302
10.4,0.21591,-0.215859,0.500233,0.280536,-0.227879,0.500233
10.41,0.185916,-0.185884,0.500173,0.248546,-0.199452,0.500173
10.42,0.15592,-0.155901,0.500122,0.216427,-0.1709,0.500122
10.43,0.125923,-0.125913,0.500079,0.184184,-0.14222,0.500079
10.44,0.0959251,-0.0959207,0.500046,0.151821,-0.113413,0.500046
10.45,0.0659261,-0.0659246,0.500022,0.119342,-0.0844763,0.500022
10.46,0.0359265,-0.0359262,0.500006,0.0867523,-0.0554106,0.500006
10.47,0.00592654,-0.00592653,0.5,0.054056,-0.0262153,0.5
10.48,-0.0240734,0.0240734,0.500003,0.0212581,0.0031096,0.500003
10.49,-0.0540732,0.0540724,0.500015,-0.0116365,0.0325641,0.500015
10.5,-0.0840725,0.0840695,0.500035,-0.0446226,0.0621478,0.500035
10.51,-0.114071,0.114064,0.500065,-0.0776948,0.0918603,0.500065
10.52,-0.144068,0.144054,0.500104,-0.110848,0.121701,0.500104
10.53,-0.174065,0.174038,0.500152,-0.144076,0.151668,0.500152
10.54,-0.204059,0.204017,0.500208,-0.177374,0.181761,0.500208
10.55,-0.234052,0.233988,0.500274,-0.210737,0.211978,0.500274
10.56,-0.264043,0.263951,0.500349,-0.244157,0.242319,0.500349
10.57,-0.294031,0.293904,0.500432,-0.277629,0.27278,0.500432
10.58,-0.324017,0.323847,0.500525,-0.311148,0.30336,0.500525
10.59,-0.353999,0.353778,0.500627,-0.344707,0.334057,0.500627
10.6,-0.383979,0.383696,0.500737,-0.378301,0.364869,0.500737
10.61,-0.413955,0.4136,0.500857,-0.411922,0.395792,0.500857
10.62,-0.443928,0.44349,0.500986,-0.445566,0.426824,0.500986
10.63,-0.473896,0.473363,0.501124,-0.479225,0.457963,0.501124
10.64,-0.50386,0.50322,0.50127,-0.512894,0.489204,0.50127
10.65,-0.53382,0.533058,0.501426,-0.546566,0.520545,0.501426
10.66,-0.563774,0.562878,0.50159,-0.580236,0.551981,0.50159
10.67,-0.593724,0.592677,0.501764,-0.613896,0.58351,0.501764
10.68,-0.623668,0.622454,0.501947,-0.647541,0.615128,0.501947
10.69,-0.653607,0.65221,0.502138,-0.681165,0.64683,0.502138
10.7,-0.68354,0.681941,0.502339,-0.714761,0.678612,0.502339
10.71,-0.713467,0.711649,0.502548,-0.748323,0.710469,0.502548
10.72,-0.743387,0.74133,0.502767,-0.781846,0.742398,0.502767
10.73,-0.773301,0.770985,0.502994,-0.815324,0.774394,0.502994
10.74,-0.803207,0.800612,0.503231,-0.84875,0.806451,0.503231
10.75,-0.833107,0.830211,0.503476,-0.882119,0.838566,0.503476
10.76,-0.862999,0.859779,0.503731,-0.915424,0.870732,0.503731
10.77,-0.892883,0.889316,0.503994,-0.948662,0.902945,0.503994
10.78,-0.922759,0.918822,0.504267,-0.981825,0.935199,0.504267
10.79,-0.952627,0.948294,0.504548,-1.01491,0.967489,0.504548
10.8,-0.982486,0.977733,0.504838,-1.04791,0.999809,0.504838
10.81,-1.01234,1.00714,0.505137,-1.08082,1.03215,0.505137
10.82,-1.04218,1.0365,0.505445,-1.11363,1.06452,0.505445
10.83,-1.07201,1.06583,0.505763,-1.14635,1.0969,0.505763
10.84,-1.10183,1.09512,0.506089,-1.17896,1.12928,0.506089
10.85,-1.13164,1.12437,0.506424,-1.21146,1.16167,0.506424
10.86,-1.16145,1.15359,0.506768,-1.24384,1.19405,0.506768
10.87,-1.19124,1.18276,0.507121,-1.27611,1.22642,0.507121
10.88,-1.22102,1.21188,0.507482,-1.30826,1.25877,0.507482
10.89,-1.25079,1.24097,0.507853,-1.34028,1.2911,0.507853
10.9,-1.28055,1.27001,0.508233,-1.37218,1.32341,0.508233
10.91,-1.31029,1.299,0.508622,-1.40394,1.35567,0.508622
10.92,-1.34003,1.32794,0.509019,-1.43556,1.3879,0.509019
10.93,-1.36975,1.35684,0.509426,-1.46705,1.42007,0.509426
10.94,-1.39946,1.38569,0.509841,-1.49839,1.4522,0.509841
10.95,-1.42916,1.41449,0.510265,-1.52959,1.48426,0.510265
10.96,-1.45885,1.44324,0.510698,-1.56064,1.51626,0.510698
10.97,-1.48852,1.47194,0.511141,-1.59155,1.54818,0.511141
10.98,-1.51818,1.50058,0.511592,-1.6223,1.58003,0.511592
10.99,-1.54783,1.52917,0.512051,-1.6529,1.61179,0.512051
11,-1.57746,1.55771,0.51252,-1.68334,1.64346,0.51252
11.01,-1.60707,1.58619,0.512998,-1.71363,1.67503,0.512998
11.02,-1.63668,1.61461,0.513484,-1.74376,1.7065,0.513484
11.03,-1.66627,1.64297,0.51398,-1.77374,1.73787,0.51398
11.04,-1.69584,1.67128,0.514484,-1.80355,1.76912,0.514484
11.05,-1.7254,1.69952,0.514997,-1.83321,1.80025,0.514997
11.06,-1.75494,1.7277,0.515519,-1.86271,1.83125,0.515519
11.07,-1.78446,1.75582,0.51605,-1.89205,1.86213,0.51605
11.08,-1.81398,1.78388,0.51659,-1.92123,1.89287,0.51659
11.09,-1.84347,1.81187,0.517139,-1.95025,1.92347,0.517139
11.1,-1.87295,1.8398,0.517696,-1.97911,1.95392,0.517696
11.11,-1.90241,1.86766,0.518263,-2.00782,1.98423,0.518263
11.12,-1.93185,1.89546,0.518838,-2.03637,2.01438,0.518838
11.13,-1.96128,1.92319,0.519422,-2.06477,2.04437,0.519422
11.14,-1.99069,1.95084,0.520014,-2.09302,2.0742,0.520014
11.15,-2.02008,1.97843,0.520616,-2.12111,2.10385,0.520616
11.16,-2.04945,2.00595,0.521226,-2.14906,2.13334,0.521226
11.17,-2.0788,2.03339,0.521846,-2.17686,2.16265,0.521846
11.18,-2.10814,2.06076,0.522474,-2.20452,2.19178,0.522474
11.19,-2.13745,2.08806,0.523111,-2.23204,2.22073,0.523111
11.2,-2.16675,2.11528,0.523756,-2.25942,2.2495,0.523756
11.21,-2.19603,2.14242,0.524411,-2.28666,2.27807,0.524411
11.22,-2.22529,2.16949,0.525074,-2.31378,2.30645,0.525074
11.23,-2.25452,2.19648,0.525746,-2.34076,2.33464,0.525746
11.24,-2.28374,2.22339,0.526427,-2.36762,2.36263,0.526427
11.25,-2.31294,2.25022,0.527116,-2.39435,2.39042,0.527116
11.26,-2.34211,2.27697,0.527814,-2.42097,2.41801,0.527814
11.27,-2.37127,2.30364,0.528521,-2.44748,2.44539,0.528521
11.28,-2.4004,2.33022,0.529237,-2.47388,2.47257,0.529237
11.29,-2.42951,2.35672,0.529962,-2.50017,2.49955,0.529962
11.3,-2.45861,2.38314,0.530695,-2.52636,2.52631,0.530695
11.31,-2.48767,2.40947,0.531437,-2.55245,2.55287,0.531437
11.32,-2.51672,2.43571,0.532187,-2.57845,2.57921,0.532187
11.33,-2.54574,2.46187,0.532947,-2.60437,2.60535,0.532947
11.34,-2.57474,2.48793,0.533715,-2.6302,2.63127,0.533715
11.35,-2.60372,2.51391,0.534492,-2.65596,2.65698,0.534492
11.36,-2.63267,2.5398,0.535277,-2.68164,2.68248,0.535277
11.37,-2.6616,2.56559,0.536071,-2.70726,2.70777,0.536071
11.38,-2.69051,2.5913,0.536874,-2.73281,2.73285,0.536874
11.39,-2.71939,2.61691,0.537685,-2.75831,2.75772,0.537685
11.4,-2.74825,2.64242,0.538506,-2.78375,2.78237,0.538506
11.41,-2.77708,2.66784,0.539334,-2.80915,2.80682,0.539334
11.42,-2.80589,2.69317,0.540172,-2.8345,2.83106,0.540172
11.43,-2.83467,2.7184,0.541018,-2.85982,2.85509,0.541018
11.44,-2.86343,2.74353,0.541873,-2.88511,2.87891,0.541873
11.45,-2.89216,2.76856,0.542736,-2.91037,2.90253,0.542736
11.46,-2.92086,2.79349,0.543608,-2.93561,2.92595,0.543608
11.47,-2.94954,2.81832,0.544489,-2.96083,2.94917,0.544489
11.48,-2.97819,2.84305,0.545378,-2.98605,2.97218,0.545378
11.49,-3.00682,2.86768,0.546275,-3.01126,2.995,0.546275
11.5,-3.03542,2.8922,0.547182,-3.03647,3.01763,0.547182
11.51,-3.06399,2.91662,0.548097,-3.06168,3.04006,0.548097
11.52,-3.09253,2.94093,0.54902,-3.0869,3.0623,0.54902
11.53,-3.12104,2.96514,0.549952,-3.11214,3.08436,0.549952
11.54,-3.14953,2.98924,0.550893,-3.1374,3.10622,0.550893
11.55,-3.17799,3.01324,0.551842,-3.16268,3.12791,0.551842
11.56,-3.20642,3.03712,0.5528,-3.18799,3.14942,0.5528
11.57,-3.23482,3.0609,0.553766,-3.21333,3.17075,0.553766
11.58,-3.2632,3.08457,0.55474,-3.23871,3.19191,0.55474
11.59,-3.29154,3.10812,0.555724,-3.26414,3.2129,0.555724
11.6,-3.31985,3.13157,0.556715,-3.28961,3.23372,0.556715
11.61,-3.34814,3.1549,0.557716,-3.31512,3.25438,0.557716
11.62,-3.37639,3.17811,0.558724,-3.3407,3.27488,0.558724
11.63,-3.40461,3.20122,0.559741,-3.36633,3.29523,0.559741
11.64,-3.4328,3.2242,0.560767,-3.39202,3.31542,0.560767
11.65,-3.46097,3.24707,0.561801,-3.41778,3.33546,0.561801
11.66,-3.4891,3.26983,0.562844,-3.4436,3.35536,0.562844
11.67,-3.5172,3.29247,0.563895,-3.4695,3.37511,0.563895
11.68,-3.54526,3.31498,0.564954,-3.49547,3.39473,0.564954
11.69,-3.5733,3.33738,0.566022,-3.52152,3.41421,0.566022
11.7,-3.6013,3.35966,0.567098,-3.54765,3.43356,0.567098
11.71,-3.62927,3.38182,0.568182,-3.57386,3.45279,0.568182
11.72,-3.65721,3.40386,0.569275,-3.60015,3.47189,0.569275
11.73,-3.68512,3.42577,0.570377,-3.62653,3.49087,0.570377
11.74,-3.71299,3.44756,0.571487,-3.653,3.50974,0.571487
11.75,-3.74083,3.46922,0.572605,-3.67955,3.52849,0.572605
11.76,-3.76863,3.49077,0.573731,-3.7062,3.54714,0.573731
11.77,-3.7964,3.51218,0.574866,-3.73295,3.56568,0.574866
11.78,-3.82414,3.53347,0.576009,-3.75978,3.58412,0.576009
11.79,-3.85184,3.55463,0.57716,-3.78671,3.60246,0.57716
11.8,-3.87951,3.57567,0.57832,-3.81373,3.62071,0.57832
11.81,-3.90714,3.59657,0.579488,-3.84085,3.63886,0.579488
11.82,-3.93474,3.61735,0.580664,-3.86807,3.65693,0.580664
11.83,-3.9623,3.63799,0.581849,-3.89538,3.67492,0.581849
11.84,-3.98983,3.65851,0.583042,-3.92278,3.69282,0.583042
11.85,-4.01732,3.67889,0.584243,-3.95029,3.71064,0.584243
11.86,-4.04477,3.69914,0.585452,-3.97788,3.72839,0.585452
11.87,-4.07219,3.71926,0.58667,-4.00557,3.74607,0.58667
11.88,-4.09957,3.73924,0.587895,-4.03335,3.76368,0.587895
11.89,-4.12692,3.75909,0.589129,-4.06122,3.78122,0.589129
11.9,-4.15423,3.7788,0.590371,-4.08918,3.7987,0.590371
