t,x_des,y_des,z_des,x_act,y_act,z_act
11.24,4.44678,8.95691,22.48,4.62477,8.98869,22.48
11.25,4.50044,8.93006,22.5,4.68076,8.95975,22.5
11.26,4.55394,8.9029,22.52,4.7365,8.93045,22.52
11.27,4.60727,8.87542,22.54,4.79201,8.90078,22.54
11.28,4.66044,8.84761,22.56,4.84725,8.87076,22.56
11.29,4.71345,8.81949,22.58,4.90225,8.84037,22.58
11.3,4.76628,8.79105,22.6,4.95698,8.80963,22.6
11.31,4.81894,8.7623,22.62,5.01145,8.77855,22.62
11.32,4.87142,8.73323,22.64,5.06564,8.74711,22.64
11.33,4.92374,8.70384,22.66,5.11956,8.71533,22.66
11.34,4.97587,8.67414,22.68,5.1732,8.68322,22.68
11.35,5.02782,8.64413,22.7,5.22656,8.65077,22.7
11.36,5.0796,8.61381,22.72,5.27963,8.61798,22.72
11.37,5.13119,8.58317,22.74,5.33242,8.58487,22.74
11.38,5.1826,8.55223,22.76,5.3849,8.55144,22.76
11.39,5.23382,8.52098,22.78,5.4371,8.51768,22.78
11.4,5.28485,8.48943,22.8,5.48899,8.48361,22.8
11.41,5.33569,8.45757,22.82,5.54058,8.44923,22.82
11.42,5.38634,8.4254,22.84,5.59186,8.41454,22.84
11.43,5.43679,8.39293,22.86,5.64284,8.37955,22.86
11.44,5.48705,8.36016,22.88,5.69351,8.34426,22.88
11.45,5.53711,8.32709,22.9,5.74386,8.30867,22.9
11.46,5.58698,8.29371,22.92,5.7939,8.27279,22.92
11.47,5.63664,8.26004,22.94,5.84363,8.23662,22.94
11.48,5.6861,8.22607,22.96,5.89304,8.20017,22.96
11.49,5.73535,8.19181,22.98,5.94213,8.16345,22.98
11.5,5.7844,8.15725,23,5.99091,8.12644,23
11.51,5.83324,8.1224,23.02,6.03936,8.08917,23.02
11.52,5.88187,8.08725,23.04,6.08749,8.05163,23.04
11.53,5.93028,8.05182,23.06,6.1353,8.01382,23.06
11.54,5.97849,8.01609,23.08,6.18279,7.97576,23.08
11.55,6.02648,7.98007,23.1,6.22996,7.93744,23.1
11.56,6.07425,7.94377,23.12,6.27681,7.89887,23.12
11.57,6.1218,7.90718,23.14,6.32334,7.86006,23.14
11.58,6.16913,7.87031,23.16,6.36954,7.82099,23.16
11.59,6.21624,7.83315,23.18,6.41543,7.78169,23.18
11.6,6.26313,7.79572,23.2,6.46099,7.74215,23.2
11.61,6.30979,7.758,23.22,6.50624,7.70238,23.22
11.62,6.35623,7.72,23.24,6.55117,7.66238,23.24
11.63,6.40243,7.68172,23.26,6.59578,7.62216,23.26
11.64,6.44841,7.64317,23.28,6.64008,7.58171,23.28
11.65,6.49415,7.60434,23.3,6.68406,7.54104,23.3
11.66,6.53966,7.56524,23.32,6.72773,7.50015,23.32
11.67,6.58493,7.52587,23.34,6.77108,7.45905,23.34
11.68,6.62997,7.48622,23.36,6.81413,7.41774,23.36
11.69,6.67477,7.44631,23.38,6.85687,7.37622,23.38
11.7,6.71932,7.40613,23.4,6.89931,7.3345,23.4
11.71,6.76364,7.36568,23.42,6.94144,7.29258,23.42
11.72,6.80771,7.32496,23.44,6.98327,7.25045,23.44
11.73,6.85154,7.28399,23.46,7.0248,7.20813,23.46
11.74,6.89512,7.24275,23.48,7.06603,7.16561,23.48
11.75,6.93845,7.20124,23.5,7.10697,7.1229,23.5
11.76,6.98153,7.15948,23.52,7.14761,7.08,23.52
11.77,7.02436,7.11747,23.54,7.18797,7.03691,23.54
11.78,7.06694,7.07519,23.56,7.22803,6.99364,23.56
11.79,7.10926,7.03266,23.58,7.26781,6.95018,23.58
11.8,7.15133,6.98988,23.6,7.30731,6.90654,23.6
11.81,7.19314,6.94685,23.62,7.34653,6.86272,23.62
11.82,7.23469,6.90356,23.64,7.38547,6.81871,23.64
11.83,7.27598,6.86003,23.66,7.42413,6.77453,23.66
11.84,7.31701,6.81625,23.68,7.46252,6.73017,23.68
11.85,7.35778,6.77223,23.7,7.50064,6.68564,23.7
11.86,7.39828,6.72796,23.72,7.53849,6.64093,23.72
11.87,7.43851,6.68345,23.74,7.57608,6.59605,23.74
11.88,7.47848,6.6387,23.76,7.61341,6.55099,23.76
11.89,7.51818,6.59371,23.78,7.65047,6.50577,23.78
11.9,7.55761,6.54848,23.8,7.68728,6.46037,23.8
11.91,7.59676,6.50302,23.82,7.72383,6.4148,23.82
11.92,7.63564,6.45732,23.84,7.76013,6.36906,23.84
11.93,7.67425,6.41139,23.86,7.79618,6.32316,23.86
11.94,7.71258,6.36523,23.88,7.83198,6.27708,23.88
11.95,7.75063,6.31884,23.9,7.86753,6.23083,23.9
11.96,7.7884,6.27222,23.92,7.90284,6.18442,23.92
11.97,7.8259,6.22538,23.94,7.93791,6.13783,23.94
11.98,7.86311,6.17831,23.96,7.97273,6.09108,23.96
11.99,7.90003,6.13102,23.98,8.00732,6.04416,23.98
12,7.93668,6.08351,24,8.04168,5.99707,24
12.01,7.97304,6.03578,24.02,8.0758,5.94981,24.02
12.02,8.00911,5.98784,24.04,8.10968,5.90238,24.04
12.03,8.04489,5.93968,24.06,8.14333,5.85478,24.06
12.04,8.08038,5.8913,24.08,8.17676,5.80701,24.08
12.05,8.11559,5.84271,24.1,8.20995,5.75907,24.1
12.06,8.1505,5.79391,24.12,8.24292,5.71096,24.12
12.07,8.18511,5.74491,24.14,8.27566,5.66268,24.14
12.08,8.21943,5.69569,24.16,8.30818,5.61422,24.16
12.09,8.25346,5.64627,24.18,8.34047,5.56559,24.18
12.1,8.28719,5.59665,24.2,8.37254,5.51679,24.2
12.11,8.32062,5.54683,24.22,8.40438,5.46781,24.22
12.12,8.35375,5.4968,24.24,8.43601,5.41866,24.24
12.13,8.38658,5.44658,24.26,8.4674,5.36933,24.26
12.14,8.41911,5.39617,24.28,8.49858,5.31982,24.28
12.15,8.45133,5.34555,24.3,8.52954,5.27014,24.3
12.16,8.48326,5.29475,24.32,8.56027,5.22027,24.32
12.17,8.51487,5.24376,24.34,8.59078,5.17023,24.34
12.18,8.54618,5.19257,24.36,8.62107,5.12001,24.36
12.19,8.57718,5.1412,24.38,8.65114,5.0696,24.38
12.2,8.60787,5.08965,24.4,8.68098,5.01901,24.4
12.21,8.63826,5.03791,24.42,8.7106,4.96824,24.42
12.22,8.66833,4.98599,24.44,8.73999,4.91728,24.44
12.23,8.69809,4.93389,24.46,8.76916,4.86614,24.46
12.24,8.72753,4.88161,24.48,8.7981,4.81482,24.48
12.25,8.75667,4.82916,24.5,8.82681,4.7633,24.5
12.26,8.78548,4.77653,24.52,8.85529,4.7116,24.52
12.27,8.81399,4.72373,24.54,8.88354,4.65971,24.54
12.28,8.84217,4.67077,24.56,8.91156,4.60763,24.56
12.29,8.87003,4.61763,24.58,8.93934,4.55536,24.58
12.3,8.89758,4.56433,24.6,8.96688,4.5029,24.6
12.31,8.92481,4.51086,24.62,8.99419,4.45025,24.62
12.32,8.95171,4.45723,24.64,9.02125,4.39741,24.64
12.33,8.97829,4.40344,24.66,9.04807,4.34437,24.66
12.34,9.00455,4.34949,24.68,9.07465,4.29115,24.68
12.35,9.03049,4.29538,24.7,9.10097,4.23773,24.7
12.36,9.0561,4.24112,24.72,9.12704,4.18412,24.72
12.37,9.08138,4.18671,24.74,9.15286,4.13031,24.74
12.38,9.10634,4.13215,24.76,9.17842,4.07631,24.76
12.39,9.13096,4.07744,24.78,9.20372,4.02211,24.78
12.4,9.15526,4.02258,24.8,9.22876,3.96773,24.8
12.41,9.17923,3.96757,24.82,9.25353,3.91315,24.82
12.42,9.20288,3.91243,24.84,9.27803,3.85837,24.84
12.43,9.22618,3.85714,24.86,9.30226,3.8034,24.86
12.44,9.24916,3.80171,24.88,9.32621,3.74824,24.88
12.45,9.2718,3.74615,24.9,9.34988,3.69289,24.9
12.46,9.29411,3.69045,24.92,9.37326,3.63735,24.92
12.47,9.31609,3.63462,24.94,9.39636,3.58161,24.94
12.48,9.33773,3.57866,24.96,9.41916,3.52568,24.96
12.49,9.35903,3.52257,24.98,9.44167,3.46957,24.98
12.5,9.38,3.46635,25,9.46388,3.41326,25
12.51,9.40063,3.41001,25.02,9.48578,3.35677,25.02
12.52,9.42092,3.35355,25.04,9.50737,3.30009,25.04
12.53,9.44087,3.29696,25.06,9.52866,3.24323,25.06
12.54,9.46048,3.24026,25.08,9.54962,3.18618,25.08
12.55,9.47975,3.18344,25.1,9.57027,3.12895,25.1
12.56,9.49868,3.1265,25.12,9.59059,3.07154,25.12
12.57,9.51727,3.06945,25.14,9.61058,3.01395,25.14
12.58,9.53552,3.01229,25.16,9.63024,2.95619,25.16
12.59,9.55342,2.95503,25.18,9.64956,2.89825,25.18
12.6,9.57098,2.89765,25.2,9.66854,2.84013,25.2
12.61,9.58819,2.84018,25.22,9.68718,2.78185,25.22
12.62,9.60506,2.7826,25.24,9.70546,2.7234,25.24
12.63,9.62158,2.72492,25.26,9.72339,2.66478,25.26
12.64,9.63776,2.66714,25.28,9.74096,2.606,25.28
12.65,9.65359,2.60926,25.3,9.75817,2.54706,25.3
12.66,9.66907,2.5513,25.32,9.77501,2.48797,25.32
12.67,9.6842,2.49324,25.34,9.79148,2.42871,25.34
12.68,9.69899,2.43509,25.36,9.80758,2.36931,25.36
12.69,9.71342,2.37685,25.38,9.8233,2.30976,25.38
12.7,9.72751,2.31852,25.4,9.83863,2.25006,25.4
12.71,9.74125,2.26012,25.42,9.85358,2.19023,25.42
12.72,9.75463,2.20163,25.44,9.86815,2.13025,25.44
12.73,9.76766,2.14306,25.46,9.88231,2.07014,25.46
12.74,9.78035,2.08442,25.48,9.89608,2.0099,25.48
12.75,9.79268,2.0257,25.5,9.90946,1.94953,25.5
12.76,9.80466,1.96691,25.52,9.92242,1.88904,25.52
12.77,9.81628,1.90804,25.54,9.93498,1.82843,25.54
12.78,9.82755,1.84911,25.56,9.94714,1.76771,25.56
12.79,9.83847,1.79012,25.58,9.95888,1.70688,25.58
12.8,9.84903,1.73105,25.6,9.9702,1.64594,25.6
12.81,9.85924,1.67193,25.62,9.98111,1.58489,25.62
12.82,9.8691,1.61274,25.64,9.99159,1.52375,25.64
12.83,9.8786,1.5535,25.66,10.0017,1.46252,25.66
12.84,9.88774,1.4942,25.68,10.0113,1.4012,25.68
12.85,9.89653,1.43485,25.7,10.0205,1.33979,25.7
12.86,9.90496,1.37544,25.72,10.0293,1.27831,25.72
12.87,9.91303,1.31599,25.74,10.0376,1.21675,25.74
12.88,9.92075,1.25649,25.76,10.0456,1.15512,25.76
12.89,9.92811,1.19694,25.78,10.053,1.09342,25.78
12.9,9.93511,1.13735,25.8,10.0601,1.03167,25.8
12.91,9.94176,1.07772,25.82,10.0667,0.969858,25.82
12.92,9.94804,1.01805,25.84,10.0729,0.907998,25.84
12.93,9.95397,0.958343,25.86,10.0786,0.846092,25.86
12.94,9.95954,0.898603,25.88,10.0839,0.784146,25.88
12.95,9.96476,0.838829,25.9,10.0887,0.722164,25.9
12.96,9.96961,0.779026,25.92,10.0932,0.660151,25.92
12.97,9.9741,0.719195,25.94,10.0971,0.598113,25.94
12.98,9.97824,0.659338,25.96,10.1007,0.536054,25.96
12.99,9.98202,0.599457,25.98,10.1038,0.473979,25.98
13,9.98543,0.539554,26,10.1064,0.411894,26
13.01,9.98849,0.479632,26.02,10.1086,0.349802,26.02
13.02,9.99119,0.419693,26.04,10.1104,0.287709,26.04
13.03,9.99353,0.359739,26.06,10.1117,0.22562,26.06
13.04,9.99551,0.299771,26.08,10.1126,0.163539,26.08
13.05,9.99712,0.239793,26.1,10.1131,0.101472,26.1
13.06,9.99838,0.179807,26.12,10.1131,0.0394221,26.12
13.07,9.99928,0.119813,26.14,10.1127,-0.0226047,26.14
13.08,9.99982,0.059816,26.16,10.1118,-0.0846042,26.16
13.09,10,-0.00018366,26.18,10.1105,-0.146572,26.18
13.1,9.99982,-0.0601833,26.2,10.1088,-0.208503,26.2
13.11,9.99928,-0.120181,26.22,10.1067,-0.270394,26.22
13.12,9.99838,-0.180174,26.24,10.1041,-0.332239,26.24
13.13,9.99712,-0.240161,26.26,10.1011,-0.394035,26.26
13.14,9.99549,-0.300139,26.28,10.0977,-0.455777,26.28
13.15,9.99351,-0.360106,26.3,10.0939,-0.517461,26.3
13.16,9.99117,-0.42006,26.32,10.0896,-0.579083,26.32
13.17,9.98847,-0.479999,26.34,10.0849,-0.640639,26.34
13.18,9.98541,-0.539921,26.36,10.0798,-0.702125,26.36
13.19,9.98199,-0.599823,26.38,10.0744,-0.763537,26.38
13.2,9.97822,-0.659704,26.4,10.0684,-0.824872,26.4
13.21,9.97408,-0.719561,26.42,10.0621,-0.886126,26.42
13.22,9.96958,-0.779392,26.44,10.0554,-0.947295,26.44
13.23,9.96473,-0.839196,26.46,10.0483,-1.00838,26.46
13.24,9.95951,-0.898968,26.48,10.0408,-1.06937,26.48
13.25,9.95394,-0.958709,26.5,10.0329,-1.13026,26.5
13.26,9.94801,-1.01841,26.52,10.0246,-1.19106,26.52
13.27,9.94172,-1.07808,26.54,10.0159,-1.25175,26.54
13.28,9.93507,-1.13771,26.56,10.0069,-1.31234,26.56
13.29,9.92806,-1.1973,26.58,9.99744,-1.37283,26.58
13.3,9.9207,-1.25685,26.6,9.98762,-1.4332,26.6
13.31,9.91298,-1.31635,26.62,9.97742,-1.49347,26.62
13.32,9.90491,-1.37581,26.64,9.96686,-1.55361,26.64
13.33,9.89647,-1.43521,26.66,9.95593,-1.61365,26.66
13.34,9.88768,-1.49456,26.68,9.94463,-1.67356,26.68
13.35,9.87854,-1.55386,26.7,9.93297,-1.73334,26.7
13.36,9.86904,-1.6131,26.72,9.92096,-1.79301,26.72
13.37,9.85918,-1.67229,26.74,9.90859,-1.85255,26.74
13.38,9.84897,-1.73141,26.76,9.89587,-1.91196,26.76
13.39,9.8384,-1.79048,26.78,9.8828,-1.97124,26.78
13.4,9.82748,-1.84947,26.8,9.86939,-2.03039,26.8
13.41,9.81621,-1.90841,26.82,9.85564,-2.0894,26.82
13.42,9.80458,-1.96727,26.84,9.84155,-2.14828,26.84
13.43,9.7926,-2.02606,26.86,9.82712,-2.20702,26.86
13.44,9.78027,-2.08478,26.88,9.81237,-2.26563,26.88
13.45,9.76759,-2.14342,26.9,9.79729,-2.3241,26.9
13.46,9.75455,-2.20199,26.92,9.78188,-2.38242,26.92
13.47,9.74116,-2.26048,26.94,9.76615,-2.44061,26.94
13.48,9.72742,-2.31888,26.96,9.7501,-2.49865,26.96
13.49,9.71334,-2.3772,26.98,9.73374,-2.55655,26.98
13.5,9.6989,-2.43544,27,9.71707,-2.6143,27
13.51,9.68411,-2.49359,27.02,9.70008,-2.67191,27.02
13.52,9.66898,-2.55165,27.04,9.68279,-2.72938,27.04
13.53,9.65349,-2.60962,27.06,9.6652,-2.78669,27.06
13.54,9.63766,-2.66749,27.08,9.6473,-2.84386,27.08
13.55,9.62148,-2.72527,27.1,9.62911,-2.90089,27.1
13.56,9.60496,-2.78295,27.12,9.61062,-2.95776,27.12
13.57,9.58809,-2.84053,27.14,9.59183,-3.01449,27.14
13.58,9.57087,-2.898,27.16,9.57276,-3.07106,27.16
13.59,9.55331,-2.95538,27.18,9.55339,-3.12749,27.18
13.6,9.53541,-3.01264,27.2,9.53374,-3.18377,27.2
13.61,9.51716,-3.0698,27.22,9.5138,-3.23991,27.22
13.62,9.49857,-3.12685,27.24,9.49358,-3.29589,27.24
13.63,9.47964,-3.18378,27.26,9.47308,-3.35172,27.26
13.64,9.46036,-3.2406,27.28,9.4523,-3.40741,27.28
13.65,9.44075,-3.29731,27.3,9.43125,-3.46294,27.3
13.66,9.4208,-3.35389,27.32,9.40991,-3.51833,27.32
13.67,9.4005,-3.41036,27.34,9.38831,-3.57357,27.34
13.68,9.37987,-3.4667,27.36,9.36643,-3.62866,27.36
13.69,9.3589,-3.52291,27.38,9.34428,-3.6836,27.38
13.7,9.3376,-3.579,27.4,9.32185,-3.73839,27.4
13.71,9.31596,-3.63496,27.42,9.29916,-3.79303,27.42
13.72,9.29398,-3.69079,27.44,9.2762,-3.84753,27.44
13.73,9.27167,-3.74649,27.46,9.25298,-3.90188,27.46
13.74,9.24902,-3.80205,27.48,9.22948,-3.95608,27.48
13.75,9.22604,-3.85748,27.5,9.20573,-4.01014,27.5
13.76,9.20273,-3.91277,27.52,9.1817,-4.06405,27.52
13.77,9.17909,-3.96791,27.54,9.15741,-4.11781,27.54
13.78,9.15512,-4.02291,27.56,9.13286,-4.17143,27.56
13.79,9.13081,-4.07777,27.58,9.10804,-4.2249,27.58
13.8,9.10618,-4.13248,27.6,9.08296,-4.27823,27.6
13.81,9.08123,-4.18705,27.62,9.05762,-4.33141,27.62
13.82,9.05594,-4.24146,27.64,9.03201,-4.38444,27.64
13.83,9.03033,-4.29572,27.66,9.00614,-4.43733,27.66
13.84,9.00439,-4.34982,27.68,8.98,-4.49008,27.68
13.85,8.97813,-4.40377,27.7,8.9536,-4.54268,27.7
13.86,8.95155,-4.45756,27.72,8.92694,-4.59514,27.72
13.87,8.92464,-4.51119,27.74,8.90001,-4.64746,27.74
13.88,8.89741,-4.56465,27.76,8.87281,-4.69963,27.76
13.89,8.86986,-4.61795,27.78,8.84535,-4.75165,27.78
13.9,8.842,-4.67109,27.8,8.81762,-4.80354,27.8
13.91,8.81381,-4.72406,27.82,8.78963,-4.85527,27.82
13.92,8.78531,-4.77686,27.84,8.76136,-4.90687,27.84
13.93,8.75649,-4.82948,27.86,8.73283,-4.95832,27.86
13.94,8.72736,-4.88193,27.88,8.70402,-5.00962,27.88
13.95,8.69791,-4.93421,27.9,8.67495,-5.06078,27.9
13.96,8.66815,-4.98631,27.92,8.6456,-5.1118,27.92
13.97,8.63807,-5.03823,27.94,8.61598,-5.16267,27.94
13.98,8.60769,-5.08996,27.96,8.58608,-5.21339,27.96
13.99,8.57699,-5.14152,27.98,8.55591,-5.26397,27.98
14,8.54599,-5.19289,28,8.52546,-5.3144,28
14.01,8.51468,-5.24407,28.02,8.49473,-5.36468,28.02
14.02,8.48306,-5.29506,28.04,8.46372,-5.41482,28.04
14.03,8.45114,-5.34586,28.06,8.43243,-5.4648,28.06
14.04,8.41891,-5.39648,28.08,8.40086,-5.51464,28.08
14.05,8.38638,-5.44689,28.1,8.369,-5.56432,28.1
14.06,8.35355,-5.49711,28.12,8.33686,-5.61386,28.12
14.07,8.32042,-5.54713,28.14,8.30443,-5.66324,28.14
14.08,8.28698,-5.59696,28.16,8.27171,-5.71246,28.16
14.09,8.25325,-5.64658,28.18,8.2387,-5.76153,28.18
14.1,8.21922,-5.69599,28.2,8.2054,-5.81045,28.2
14.11,8.1849,-5.74521,28.22,8.17181,-5.8592,28.22
14.12,8.15028,-5.79421,28.24,8.13792,-5.9078,28.24
14.13,8.11537,-5.84301,28.26,8.10374,-5.95623,28.26
14.14,8.08017,-5.8916,28.28,8.06926,-6.00451,28.28
14.15,8.04467,-5.93997,28.3,8.03448,-6.05261,28.3
14.16,8.00889,-5.98813,28.32,7.9994,-6.10055,28.32
14.17,7.97281,-6.03608,28.34,7.96402,-6.14833,28.34
14.18,7.93646,-6.0838,28.36,7.92833,-6.19593,28.36
14.19,7.89981,-6.13131,28.38,7.89235,-6.24336,28.38
14.2,7.86288,-6.1786,28.4,7.85605,-6.29062,28.4
14.21,7.82567,-6.22567,28.42,7.81945,-6.3377,28.42
14.22,7.78817,-6.27251,28.44,7.78255,-6.3846,28.44
14.23,7.7504,-6.31913,28.46,7.74533,-6.43133,28.46
14.24,7.71234,-6.36551,28.48,7.70781,-6.47786,28.48
14.25,7.67401,-6.41167,28.5,7.66997,-6.52422,28.5
14.26,7.6354,-6.4576,28.52,7.63183,-6.57038,28.52
14.27,7.59652,-6.5033,28.54,7.59337,-6.61635,28.54
14.28,7.55736,-6.54876,28.56,7.5546,-6.66214,28.56
14.29,7.51794,-6.59398,28.58,7.51551,-6.70772,28.58
14.3,7.47824,-6.63897,28.6,7.47612,-6.7531,28.6
14.31,7.43827,-6.68372,28.62,7.4364,-6.79829,28.62
14.32,7.39803,-6.72823,28.64,7.39638,-6.84327,28.64
14.33,7.35753,-6.7725,28.66,7.35604,-6.88804,28.66
14.34,7.31676,-6.81652,28.68,7.31538,-6.9326,28.68
14.35,7.27573,-6.8603,28.7,7.27441,-6.97695,28.7
14.36,7.23444,-6.90383,28.72,7.23313,-7.02108,28.72
14.37,7.19289,-6.94711,28.74,7.19153,-7.06499,28.74
14.38,7.15108,-6.99014,28.76,7.14962,-7.10868,28.76
14.39,7.10901,-7.03292,28.78,7.10739,-7.15214,28.78
14.4,7.06668,-7.07545,28.8,7.06485,-7.19537,28.8
14.41,7.0241,-7.11772,28.82,7.022,-7.23837,28.82
14.42,6.98127,-7.15974,28.84,6.97883,-7.28114,28.84
14.43,6.93818,-7.2015,28.86,6.93536,-7.32367,28.86
14.44,6.89485,-7.243,28.88,6.89157,-7.36595,28.88
14.45,6.85127,-7.28424,28.9,6.84748,-7.40799,28.9
14.46,6.80744,-7.32521,28.92,6.80307,-7.44978,28.92
14.47,6.76337,-7.36593,28.94,6.75836,-7.49132,28.94
14.48,6.71905,-7.40637,28.96,6.71335,-7.5326,28.96
14.49,6.67449,-7.44655,28.98,6.66803,-7.57362,28.98
14.5,6.62969,-7.48647,29,6.62241,-7.61438,29
14.51,6.58465,-7.52611,29.02,6.57649,-7.65488,29.02
14.52,6.53938,-7.56548,29.04,6.53028,-7.6951,29.04
14.53,6.49387,-7.60458,29.06,6.48376,-7.73506,29.06
14.54,6.44813,-7.64341,29.08,6.43696,-7.77473,29.08
14.55,6.40215,-7.68196,29.1,6.38986,-7.81413,29.1
14.56,6.35594,-7.72023,29.12,6.34247,-7.85325,29.12
14.57,6.30951,-7.75823,29.14,6.29479,-7.89208,29.14
14.58,6.26284,-7.79595,29.16,6.24683,-7.93063,29.16
14.59,6.21596,-7.83338,29.18,6.19859,-7.96888,29.18
14.6,6.16884,-7.87054,29.2,6.15007,-8.00684,29.2
14.61,6.12151,-7.90741,29.22,6.10128,-8.0445,29.22
14.62,6.07396,-7.944,29.24,6.05221,-8.08186,29.24
14.63,6.02618,-7.9803,29.26,6.00287,-8.11891,29.26
14.64,5.97819,-8.01631,29.28,5.95326,-8.15566,29.28
14.65,5.92999,-8.05203,29.3,5.90339,-8.1921,29.3
14.66,5.88157,-8.08747,29.32,5.85326,-8.22822,29.32
14.67,5.83294,-8.12261,29.34,5.80287,-8.26403,29.34
14.68,5.7841,-8.15746,29.36,5.75223,-8.29953,29.36
14.69,5.73505,-8.19202,29.38,5.70134,-8.3347,29.38
14.7,5.68579,-8.22628,29.4,5.6502,-8.36954,29.4
14.71,5.63633,-8.26025,29.42,5.59882,-8.40406,29.42
14.72,5.58667,-8.29392,29.44,5.5472,-8.43825,29.44
14.73,5.53681,-8.32729,29.46,5.49535,-8.47211,29.46
14.74,5.48675,-8.36036,29.48,5.44326,-8.50564,29.48
14.75,5.43648,-8.39313,29.5,5.39095,-8.53882,29.5
14.76,5.38603,-8.4256,29.52,5.33842,-8.57167,29.52
14.77,5.33538,-8.45776,29.54,5.28567,-8.60418,29.54
14.78,5.28454,-8.48962,29.56,5.2327,-8.63635,29.56
14.79,5.2335,-8.52118,29.58,5.17952,-8.66817,29.58
14.8,5.18228,-8.55242,29.6,5.12613,-8.69964,29.6
14.81,5.13087,-8.58336,29.62,5.07255,-8.73077,29.62
14.82,5.07928,-8.61399,29.64,5.01876,-8.76154,29.64
14.83,5.02751,-8.64431,29.66,4.96478,-8.79196,29.66
14.84,4.97555,-8.67432,29.68,4.91062,-8.82203,29.68
14.85,4.92342,-8.70402,29.7,4.85626,-8.85174,29.7
14.86,4.8711,-8.7334,29.72,4.80173,-8.88109,29.72
14.87,4.81862,-8.76247,29.74,4.74702,-8.91008,29.74
14.88,4.76595,-8.79123,29.76,4.69214,-8.93871,29.76
14.89,4.71312,-8.81966,29.78,4.63709,-8.96698,29.78
14.9,4.66012,-8.84778,29.8,4.58188,-8.99489,29.8
14.91,4.60695,-8.87559,29.82,4.5265,-9.02243,29.82
14.92,4.55361,-8.90307,29.84,4.47098,-9.04961,29.84
14.93,4.50011,-8.93023,29.86,4.4153,-9.07642,29.86
14.94,4.44645,-8.95707,29.88,4.35948,-9.10286,29.88
14.95,4.39263,-8.98359,29.9,4.30352,-9.12893,29.9
14.96,4.33865,-9.00978,29.92,4.24742,-9.15464,29.92
14.97,4.28451,-9.03565,29.94,4.19118,-9.17997,29.94
14.98,4.23022,-9.06119,29.96,4.13482,-9.20494,29.96
14.99,4.17578,-9.08641,29.98,4.07833,-9.22953,29.98
15,4.12118,-9.1113,30,4.02173,-9.25375,30
15.01,4.06644,-9.13587,30.02,3.965,-9.2776,30.02
15.02,4.01156,-9.1601,30.04,3.90817,-9.30108,30.04
15.03,3.95652,-9.184,30.06,3.85122,-9.32418,30.06
15.04,3.90135,-9.20758,30.08,3.79417,-9.34691,30.08
15.05,3.84603,-9.23082,30.1,3.73703,-9.36927,30.1
15.06,3.79058,-9.25373,30.12,3.67978,-9.39126,30.12
15.07,3.73499,-9.27631,30.14,3.62244,-9.41287,30.14
15.08,3.67926,-9.29855,30.16,3.56501,-9.43411,30.16
15.09,3.62341,-9.32046,30.18,3.5075,-9.45498,30.18
15.1,3.56742,-9.34203,30.2,3.44991,-9.47548,30.2
15.11,3.5113,-9.36327,30.22,3.39223,-9.4956,30.22
15.12,3.45506,-9.38417,30.24,3.33448,-9.51535,30.24
15.13,3.39869,-9.40473,30.26,3.27666,-9.53473,30.26
15.14,3.3422,-9.42495,30.28,3.21877,-9.55374,30.28
15.15,3.28559,-9.44483,30.3,3.16082,-9.57238,30.3
15.16,3.22887,-9.46438,30.32,3.10281,-9.59065,30.32
15.17,3.17202,-9.48358,30.34,3.04473,-9.60855,30.34
15.18,3.11506,-9.50244,30.36,2.9866,-9.62608,30.36
15.19,3.05799,-9.52096,30.38,2.92842,-9.64325,30.38
15.2,3.00081,-9.53914,30.4,2.87018,-9.66005,30.4
15.21,2.94353,-9.55697,30.42,2.8119,-9.67648,30.42
15.22,2.88613,-9.57446,30.44,2.75357,-9.69255,30.44
15.23,2.82863,-9.5916,30.46,2.6952,-9.70825,30.46
15.24,2.77103,-9.6084,30.48,2.63679,-9.72359,30.48
15.25,2.71333,-9.62485,30.5,2.57835,-9.73856,30.5
15.26,2.65553,-9.64096,30.52,2.51986,-9.75318,30.52
15.27,2.59764,-9.65672,30.54,2.46135,-9.76743,30.54
15.28,2.53965,-9.67213,30.56,2.4028,-9.78133,30.56
15.29,2.48158,-9.6872,30.58,2.34422,-9.79486,30.58
15.3,2.42341,-9.70191,30.6,2.28562,-9.80804,30.6
15.31,2.36515,-9.71628,30.62,2.22698,-9.82087,30.62
15.32,2.30681,-9.73029,30.64,2.16833,-9.83333,30.64
15.33,2.24839,-9.74396,30.66,2.10965,-9.84545,30.66
15.34,2.18989,-9.75727,30.68,2.05095,-9.85721,30.68
15.35,2.1313,-9.77024,30.7,1.99224,-9.86862,30.7
15.36,2.07265,-9.78285,30.72,1.9335,-9.87968,30.72
15.37,2.01391,-9.79511,30.74,1.87475,-9.89039,30.74
15.38,1.9551,-9.80702,30.76,1.81598,-9.90075,30.76
15.39,1.89623,-9.81857,30.78,1.7572,-9.91076,30.78
15.4,1.83728,-9.82977,30.8,1.6984,-9.92043,30.8
15.41,1.77827,-9.84062,30.82,1.63959,-9.92975,30.82
15.42,1.7192,-9.85111,30.84,1.58077,-9.93873,30.84
15.43,1.66006,-9.86125,30.86,1.52194,-9.94736,30.86
15.44,1.60086,-9.87103,30.88,1.4631,-9.95566,30.88
15.45,1.54161,-9.88046,30.9,1.40425,-9.96361,30.9
15.46,1.4823,-9.88953,30.92,1.34539,-9.97122,30.92
